date,hour,wind_system,wind_coast,wind_south,wind_west,wind_north
09/28/2021,24,14768.81,2598.12,2271.37,6601.08,649.97
09/29/2021,1,14724.3,2614.54,2287.18,6819.9,706.05
09/29/2021,2,14981.51,2424.31,2263.22,7029.77,919.32
09/29/2021,3,15180.18,2118.03,2142.86,7475.93,1054.51
09/29/2021,4,14007.89,1683.09,1877.65,7118.67,1053.79
09/29/2021,5,12597.7,1430.97,1406.01,6982.11,859.95
09/29/2021,6,12957.39,1751.4,1358.26,7200.82,832.01
09/29/2021,7,13377.71,1965.55,1493.9,7549.86,785.47
09/29/2021,8,13036.65,2093.37,1373.36,7569.39,645.97
09/29/2021,9,11903.87,1772.18,1269.87,7055.77,581.02
09/29/2021,10,10751.57,2317.41,1570.69,5657.97,529.29
09/29/2021,11,10383.93,2347.2,1539.27,5288.49,504.33
09/29/2021,12,9542.56,2282.76,1314.19,4554.97,509.38
09/29/2021,13,8762.34,1971.33,1093.33,4040.2,565.17
09/29/2021,14,8000.33,1814.09,807.37,3712.52,521.72
09/29/2021,15,8192.0,1751.99,774.91,3965.52,421.96
09/29/2021,16,8161.7,1460.34,969.22,4107.07,358.31
09/29/2021,17,7835.86,1375.72,1339.47,3544.29,416.19
09/29/2021,18,7752.31,1381.16,1441.23,3348.95,539.14
09/29/2021,19,7328.61,1029.88,1476.28,3030.67,673.59
09/29/2021,20,8644.96,707.1,1826.83,3901.36,777.83
09/29/2021,21,11271.26,1064.46,1864.93,5532.01,901.77
09/29/2021,22,13243.41,971.84,1723.82,7378.91,905.8
09/29/2021,23,14787.29,911.76,1692.64,8840.36,1012.89
09/29/2021,24,15813.95,871.9,1524.07,9879.93,1013.08
09/30/2021,1,16470.25,786.63,1729.31,10422.64,913.05
09/30/2021,2,15663.83,605.1,1408.95,10252.36,934.88
09/30/2021,3,15210.79,561.05,1326.56,9937.87,975.41
09/30/2021,4,14180.63,382.91,1442.78,9147.31,794.21
09/30/2021,5,12780.44,420.85,1047.12,8075.53,663.96
09/30/2021,6,11945.76,554.75,998.22,6876.24,578.21
09/30/2021,7,11202.82,910.01,933.69,5796.26,453.91
09/30/2021,8,10450.83,396.03,793.64,5517.26,349.39
09/30/2021,9,9524.43,455.33,767.15,4613.17,277.54
09/30/2021,10,7575.47,400.86,480.02,3079.42,216.66
09/30/2021,11,7298.83,764.46,590.5,2465.29,170.22
09/30/2021,12,7366.66,1113.89,609.54,2183.18,184.8
09/30/2021,13,7244.67,1134.73,603.95,2190.5,177.53
09/30/2021,14,8495.05,1526.26,686.97,3182.85,154.13
09/30/2021,15,10611.78,2178.44,971.52,4575.2,213.06
09/30/2021,16,12772.87,2289.27,1416.57,6763.58,415.99
09/30/2021,17,12011.41,1992.15,1658.62,6544.51,484.19
09/30/2021,18,11982.53,2026.28,1983.95,5506.79,584.42
09/30/2021,19,13124.98,1901.38,2614.48,5792.49,739.3
09/30/2021,20,12528.32,1707.74,2595.06,5682.46,641.59
09/30/2021,21,11452.69,1198.62,2439.45,4796.29,809.12
09/30/2021,22,10452.74,932.22,2161.56,4755.31,678.79
09/30/2021,23,8667.39,942.64,1700.98,3924.19,758.23
09/30/2021,24,7889.19,1090.43,1444.4,4114.7,730.15
10/01/2021,1,7519.37,1271.58,1324.56,3884.2,672.32
10/01/2021,2,6092.17,1266.81,1500.6,2640.82,520.68
10/01/2021,3,4451.97,1028.13,1104.67,1732.24,355.68
10/01/2021,4,3817.52,597.62,716.71,1669.36,520.69
10/01/2021,5,3501.56,630.92,422.19,1424.54,552.34
10/01/2021,6,3495.14,585.89,465.84,1718.69,365.01
10/01/2021,7,2534.61,693.0,470.03,912.13,156.31
10/01/2021,8,1986.22,669.82,588.71,349.15,178.13
10/01/2021,9,2166.54,726.41,727.84,428.5,261.75
10/01/2021,10,1998.22,797.39,527.91,422.48,240.75
10/01/2021,11,1996.05,932.58,454.8,349.99,227.73
10/01/2021,12,2803.74,1660.63,509.96,441.68,72.33
10/01/2021,13,2651.24,1554.33,610.67,317.29,23.99
10/01/2021,14,2623.27,1201.02,837.42,352.72,8.04
10/01/2021,15,3426.5,1658.73,1271.83,408.88,10.82
10/01/2021,16,4167.79,2023.61,1379.3,499.24,18.13
10/01/2021,17,3998.58,1850.81,1334.17,528.74,15.56
10/01/2021,18,4072.09,1958.27,1273.29,480.03,19.87
10/01/2021,19,4178.02,1838.31,1384.37,537.64,43.08
10/01/2021,20,4701.12,1925.15,1252.4,974.82,64.14
10/01/2021,21,4041.84,1305.3,987.28,1306.72,95.18
10/01/2021,22,3397.45,675.04,916.49,1341.24,164.62
10/01/2021,23,3516.57,458.67,626.59,1781.3,247.04
10/01/2021,24,3332.08,216.63,570.91,1872.57,339.87
10/04/2021,1,3134.18,0.0,205.95,1453.97,148.6
10/04/2021,2,2984.69,0.0,156.3,1428.74,87.83
10/04/2021,3,3035.61,0.0,109.66,1501.14,38.85
10/04/2021,4,2911.6,3.54,84.75,1580.32,14.11
10/04/2021,5,2924.74,22.78,84.22,1696.03,16.06
10/04/2021,6,2748.99,70.82,68.58,1525.37,24.78
10/04/2021,7,2331.16,149.44,34.36,1198.01,16.22
10/04/2021,8,2089.97,317.13,40.46,900.23,44.24
10/04/2021,9,1936.68,322.74,83.29,696.37,53.64
10/04/2021,10,1209.72,245.33,32.26,315.32,47.24
10/04/2021,11,1036.99,429.71,32.53,178.89,60.63
10/04/2021,12,1170.01,452.89,11.04,192.28,134.45
10/04/2021,13,894.17,299.52,8.33,57.26,252.78
10/04/2021,14,911.23,302.17,81.63,37.35,352.53
10/04/2021,15,1149.34,514.17,147.65,62.27,358.08
10/04/2021,16,1584.33,634.11,468.15,74.38,316.78
10/04/2021,17,1448.85,671.98,313.92,71.64,307.8
10/04/2021,18,1263.29,627.24,193.77,91.12,284.15
10/04/2021,19,1731.31,556.7,635.56,285.09,185.28
10/04/2021,20,2274.08,454.36,392.32,1164.76,160.55
10/04/2021,21,3509.97,190.1,265.51,2730.02,189.22
10/04/2021,22,5204.82,73.43,482.17,4129.01,285.03
10/04/2021,23,6900.52,26.75,647.24,5356.22,405.79
10/04/2021,24,8414.38,1.91,583.78,6604.09,472.55
10/05/2021,1,8819.57,0.92,610.45,6978.07,494.81
10/05/2021,2,8459.8,1.45,563.46,6923.7,424.24
10/05/2021,3,7942.18,0.03,477.97,6526.63,417.66
10/05/2021,4,7692.73,1.44,456.7,6312.04,350.61
10/05/2021,5,7694.0,51.5,526.81,6180.68,263.67
10/05/2021,6,6886.2,122.59,509.97,5395.25,186.08
10/05/2021,7,5790.63,276.81,410.97,4290.5,204.48
10/05/2021,8,4533.55,496.58,301.01,2913.54,225.42
10/05/2021,9,3556.49,576.38,244.64,1926.27,234.45
10/05/2021,10,1915.31,209.14,114.66,1063.55,158.13
10/05/2021,11,1583.93,132.0,38.75,887.05,105.69
10/05/2021,12,2177.29,169.76,7.82,1228.19,160.04
10/05/2021,13,2359.39,184.34,15.47,1295.83,185.28
10/05/2021,14,2097.55,202.38,58.39,1004.95,160.58
10/05/2021,15,2092.87,226.93,98.42,902.32,167.58
10/05/2021,16,2282.37,263.75,156.38,993.63,156.43
10/05/2021,17,2409.06,252.74,227.9,1080.93,135.21
10/05/2021,18,2853.98,290.65,253.78,1460.09,146.81
10/05/2021,19,4379.05,371.48,385.28,2726.76,118.6
10/05/2021,20,6712.45,439.24,917.51,4230.24,155.4
10/05/2021,21,9293.75,414.51,1474.37,5678.95,230.86
10/05/2021,22,10471.64,362.21,1688.01,6141.55,334.96
10/05/2021,23,11071.53,271.63,1601.23,6588.39,383.07
10/05/2021,24,11520.49,213.55,1539.12,7142.66,330.27
10/06/2021,1,11178.8,156.55,1451.11,7067.91,249.35
10/06/2021,2,10610.56,98.79,1378.1,6565.13,239.36
10/06/2021,3,9910.5,57.26,1337.72,6015.98,181.4
10/06/2021,4,8901.99,13.47,1178.86,5432.7,124.99
10/06/2021,5,8297.54,2.78,1031.65,5226.51,87.21
10/06/2021,6,7558.17,20.73,938.02,4869.38,54.21
10/06/2021,7,6709.02,34.22,973.49,4253.44,20.22
10/06/2021,8,6005.78,27.78,937.98,3943.53,2.45
10/06/2021,9,5150.27,7.53,761.47,3515.29,4.94
10/06/2021,10,3065.0,0.71,413.35,1986.19,13.26
10/06/2021,11,3612.93,0.0,417.72,2124.68,14.91
10/06/2021,12,4078.03,0.97,425.38,2356.06,38.57
10/06/2021,13,2976.67,3.29,255.03,1683.5,17.47
10/06/2021,14,2001.3,13.47,122.78,1033.18,2.05
10/06/2021,15,1436.3,47.83,54.16,625.6,2.34
10/06/2021,16,1220.6,108.01,38.05,372.93,0.33
10/06/2021,17,1420.98,267.48,83.1,326.56,0.03
10/06/2021,18,1978.63,422.52,211.21,454.25,1.01
10/06/2021,19,3376.83,625.34,527.5,972.05,12.77
10/06/2021,20,6447.47,897.93,1173.3,2474.27,75.52
10/06/2021,21,10781.52,1045.65,1973.26,4986.21,134.56
10/06/2021,22,13890.79,1099.44,2286.67,7151.72,279.22
10/06/2021,23,16094.74,1187.51,2520.63,8723.19,429.31
10/06/2021,24,17061.14,1215.32,2544.47,9510.61,483.85
10/07/2021,1,16873.87,1112.7,2398.56,9394.66,597.58
10/07/2021,2,16380.8,807.32,2370.98,9148.78,748.84
10/07/2021,3,16044.97,457.54,2409.02,9083.54,875.81
10/07/2021,4,15458.94,327.1,2245.55,9060.14,917.85
10/07/2021,5,14533.5,223.49,1954.46,8812.97,878.02
10/07/2021,6,14046.39,148.4,1704.48,8704.19,900.13
10/07/2021,7,13638.24,75.25,1589.39,8664.35,872.67
10/07/2021,8,12979.47,27.7,1384.78,8365.97,856.8
10/07/2021,9,11723.85,11.63,1097.03,7853.67,768.68
10/07/2021,10,7995.9,0.92,744.7,5497.08,632.5
10/07/2021,11,7065.26,3.36,667.07,4839.09,574.12
10/07/2021,12,6726.41,3.35,478.33,4851.33,524.77
10/07/2021,13,6021.63,3.67,449.14,4478.56,440.12
10/07/2021,14,5992.8,21.72,449.43,4339.99,455.72
10/07/2021,15,6653.46,132.21,465.23,4526.17,443.75
10/07/2021,16,7405.65,341.43,612.96,4927.36,391.22
10/07/2021,17,8436.9,420.38,772.32,5605.14,420.46
10/07/2021,18,10320.64,483.36,916.36,7052.83,493.89
10/07/2021,19,11659.34,515.64,1070.42,8236.71,556.75
10/07/2021,20,13607.55,454.58,1822.22,9228.36,873.86
10/07/2021,21,16944.56,362.09,2493.28,11505.51,1328.15
10/07/2021,22,18309.13,281.69,2400.21,12852.26,1540.99
10/07/2021,23,18700.62,314.15,1943.24,13298.21,1614.75
10/07/2021,24,18706.24,321.85,1929.15,12918.94,1609.75
10/08/2021,1,18883.79,354.55,1998.14,12663.66,1605.56
10/08/2021,2,19077.39,432.28,2092.32,12159.6,1608.82
10/08/2021,3,18746.1,439.2,1924.47,12014.52,1599.13
10/08/2021,4,18176.07,314.6,1741.62,11996.78,1583.59
10/08/2021,5,17767.83,135.98,1581.77,12054.04,1524.04
10/08/2021,6,17619.68,28.98,1391.36,12094.02,1527.23
10/08/2021,7,17524.21,11.73,1464.97,12181.37,1490.71
10/08/2021,8,17058.89,7.59,1206.64,12258.58,1443.57
10/08/2021,9,15737.16,1.91,792.66,11645.67,1288.79
10/08/2021,10,13398.29,0.07,467.88,10233.15,1122.1
10/08/2021,11,13523.34,0.0,439.32,10551.74,1240.91
10/08/2021,12,12326.39,2.49,284.02,10058.38,1174.68
10/08/2021,13,11489.72,0.11,186.34,9522.63,978.46
10/08/2021,14,11721.79,1.09,153.78,9434.15,876.27
10/08/2021,15,12187.26,64.7,187.58,9708.27,725.3
10/08/2021,16,12489.68,335.21,704.65,9031.78,735.3
10/08/2021,17,13383.85,613.75,852.72,9078.71,716.77
10/08/2021,18,14408.85,839.98,940.36,9849.01,710.94
10/08/2021,19,14820.09,965.32,1072.17,9933.94,838.58
10/08/2021,20,16390.29,918.44,1655.73,10610.43,1120.45
10/08/2021,21,19751.81,815.45,2569.81,12556.32,1400.08
10/08/2021,22,20852.35,824.17,2813.31,13003.83,1522.25
10/08/2021,23,20813.4,811.66,2831.62,12767.36,1562.51
10/08/2021,24,20599.83,795.29,2840.05,12208.65,1598.87
10/09/2021,1,20581.18,814.95,2865.69,11885.28,1590.41
10/09/2021,2,20212.2,738.66,2734.6,11766.36,1577.36
10/09/2021,3,19892.98,493.1,2705.79,11946.42,1350.92
10/09/2021,4,19492.36,347.6,2534.05,11990.96,1323.44
10/09/2021,5,19185.68,209.19,2354.64,11859.76,1452.91
10/09/2021,6,18803.78,67.59,2142.45,11822.71,1372.53
10/09/2021,7,18575.98,40.48,2042.01,11729.37,1394.15
10/09/2021,8,18552.21,27.23,1871.92,11976.94,1429.09
10/09/2021,9,17631.4,48.87,1702.48,11045.71,1373.15
10/09/2021,10,15344.81,37.68,1265.41,9778.32,1254.55
10/09/2021,11,14762.89,204.23,1293.55,9425.84,1231.16
10/09/2021,12,13983.67,324.77,1236.62,8721.74,1114.05
10/09/2021,13,13716.96,340.74,1227.85,8241.83,958.66
10/09/2021,14,14466.85,397.27,1273.9,8607.72,973.25
10/09/2021,15,15362.12,654.13,1309.25,8948.24,1065.43
10/09/2021,16,16079.07,985.35,1334.59,9070.37,1209.99
10/09/2021,17,16920.37,1584.95,1403.77,9235.19,1273.62
10/09/2021,18,18213.74,2018.23,1654.66,9861.5,1381.85
10/09/2021,19,19252.87,2179.78,1950.31,10649.39,1394.01
10/09/2021,20,20045.46,2030.44,2263.17,11856.22,1459.77
10/09/2021,21,21772.71,1787.72,2675.23,13573.16,1539.12
10/09/2021,22,22084.53,1710.63,2870.9,13396.66,1626.0
10/09/2021,23,22109.23,1832.92,2966.72,13063.8,1622.26
10/09/2021,24,21980.86,1879.3,2984.28,13186.35,1628.72
10/10/2021,1,21773.08,1850.99,2937.47,13235.31,1632.4
10/10/2021,2,21649.16,1938.76,2930.78,12871.98,1547.34
10/10/2021,3,21730.99,2126.57,2960.02,12393.17,1509.3
10/10/2021,4,21498.1,2121.66,2895.85,12351.76,1515.41
10/10/2021,5,21268.16,2128.18,2758.04,12720.95,1535.29
10/10/2021,6,21135.99,2158.72,2731.62,13013.73,1463.85
10/10/2021,7,21206.28,2265.63,2664.42,12821.56,1459.65
10/10/2021,8,21386.19,2320.71,2692.53,12148.89,1478.56
10/10/2021,9,20563.46,2529.91,2673.3,11210.23,1447.33
10/10/2021,10,19270.51,2947.83,2700.52,9576.36,1498.96
10/10/2021,11,19639.92,3094.96,2745.8,9589.09,1675.43
10/10/2021,12,19174.65,3094.4,2696.35,9183.59,1682.0
10/10/2021,13,18730.71,3042.15,2715.71,8798.68,1641.45
10/10/2021,14,18601.28,2923.55,2549.9,8924.7,1630.05
10/10/2021,15,19441.4,2901.47,2358.57,9647.67,1622.51
10/10/2021,16,20078.83,2863.78,2379.46,10169.69,1648.93
10/10/2021,17,20578.36,2803.93,2471.46,10375.66,1637.33
10/10/2021,18,21422.66,2831.91,2643.53,10815.53,1617.84
10/10/2021,19,22428.4,2850.49,2844.6,11660.2,1628.52
10/10/2021,20,22837.96,2861.96,2702.71,12657.44,1623.09
10/10/2021,21,22674.33,2889.19,2777.16,12629.5,1438.41
10/10/2021,22,22554.49,3013.67,2734.05,12303.53,1512.98
10/10/2021,23,22208.41,3035.41,2887.53,11900.86,1545.84
10/10/2021,24,21273.48,3026.19,2779.67,11521.25,1228.73
10/11/2021,1,19974.62,3061.13,2698.19,10395.71,1285.5
10/11/2021,2,17951.77,3011.95,2690.13,8664.11,1249.14
10/11/2021,3,15676.86,2621.21,2357.79,6983.72,1197.11
10/11/2021,4,12747.38,1943.66,1705.46,5399.5,1061.8
10/11/2021,5,10946.2,1705.18,1606.91,4281.52,850.32
10/11/2021,6,8854.7,1210.43,960.68,3774.32,799.57
10/11/2021,7,6620.15,588.88,632.06,3206.2,548.74
10/11/2021,8,4961.86,163.55,403.9,2574.29,417.63
10/11/2021,9,3228.08,183.14,187.36,1688.6,350.27
10/11/2021,10,1351.0,202.71,113.3,593.33,131.06
10/11/2021,11,813.01,412.28,89.15,155.65,48.0
10/11/2021,12,1325.98,624.44,94.72,174.64,12.94
10/11/2021,13,2079.9,881.33,99.27,353.27,9.64
10/11/2021,14,3414.74,1295.93,151.04,830.09,2.13
10/11/2021,15,5217.1,1777.41,209.68,1595.48,1.12
10/11/2021,16,6945.45,1995.86,356.15,2491.27,1.01
10/11/2021,17,8301.33,1994.33,503.7,3495.36,3.69
10/11/2021,18,9894.6,2055.94,773.31,4486.7,22.4
10/11/2021,19,11497.39,1943.98,943.09,5612.72,85.07
10/11/2021,20,13420.37,1705.02,1093.74,7209.07,242.07
10/11/2021,21,17271.6,1584.68,1573.32,10327.0,390.01
10/11/2021,22,19461.33,1459.72,2038.59,11953.32,563.71
10/11/2021,23,19798.7,1626.75,2340.33,11567.38,759.33
10/11/2021,24,19995.61,1641.9,2393.31,11507.77,967.66
10/12/2021,1,20401.54,1796.76,2471.08,11674.82,989.19
10/12/2021,2,20506.81,1902.54,2616.74,11493.88,1027.6
10/12/2021,3,20605.28,2047.61,2582.34,11445.19,1066.29
10/12/2021,4,20559.95,2245.47,2324.43,11432.36,1134.11
10/12/2021,5,20678.92,2320.44,2513.35,11237.08,1225.78
10/12/2021,6,20843.56,2221.9,2344.33,11600.29,1294.53
10/12/2021,7,20879.63,2220.13,2289.3,11788.53,1284.31
10/12/2021,8,20562.2,1950.65,2282.35,12013.36,1249.04
10/12/2021,9,19662.29,1621.24,2431.91,11588.08,1038.93
10/12/2021,10,18951.78,2163.71,2427.77,10513.31,897.17
10/12/2021,11,19399.09,2709.19,2343.56,10349.57,702.81
10/12/2021,12,19934.27,2860.62,2324.43,10260.54,1055.89
10/12/2021,13,20194.05,2894.01,2280.88,9993.9,1537.75
10/12/2021,14,20332.51,2869.42,2260.73,10214.98,1518.85
10/12/2021,15,20760.53,2900.76,2211.16,10668.12,1481.04
10/12/2021,16,21628.19,2730.74,2590.35,11487.71,1374.34
10/12/2021,17,21834.06,2786.8,2564.94,11602.08,1424.95
10/12/2021,18,22132.41,2814.9,2861.24,11539.38,1515.02
10/12/2021,19,22681.71,2793.25,2921.59,11980.21,1633.27
10/12/2021,20,23027.95,2772.28,2997.1,12394.4,1648.12
10/12/2021,21,23043.66,2667.76,3008.77,12508.29,1685.56
10/12/2021,22,23337.63,2811.27,2970.13,12571.02,1658.54
10/12/2021,23,23033.64,2827.02,2969.6,12533.17,1608.15
10/12/2021,24,22638.17,2631.78,2937.76,12466.53,1591.53
10/13/2021,1,22431.53,2472.9,2976.52,12510.72,1682.87
10/13/2021,2,22050.72,2397.75,2911.87,12350.03,1674.66
10/13/2021,3,21967.38,2454.91,2770.67,12630.15,1663.24
10/13/2021,4,22050.55,2509.6,2786.23,12402.8,1662.09
10/13/2021,5,21192.22,2342.32,2834.29,11306.34,1676.17
10/13/2021,6,20376.04,2408.67,2897.5,10413.75,1707.0
10/13/2021,7,17303.4,2529.57,2669.57,7616.57,1668.99
10/13/2021,8,14463.11,2965.35,2369.95,5054.91,1517.07
10/13/2021,9,12636.68,3021.93,2259.18,3735.99,1200.22
10/13/2021,10,10966.4,3129.46,2333.78,2625.35,933.58
10/13/2021,11,10073.8,3149.96,2319.73,1795.72,876.46
10/13/2021,12,10116.29,3138.37,2308.8,1739.6,846.11
10/13/2021,13,9946.79,3137.61,2246.44,1409.63,802.22
10/13/2021,14,10023.12,3096.68,2203.65,1406.85,782.1
10/13/2021,15,10160.88,2961.92,2119.95,1452.84,674.36
10/13/2021,16,9602.52,2909.77,1991.1,1132.49,605.69
10/13/2021,17,10085.56,2896.28,1978.81,1703.78,779.25
10/13/2021,18,10533.16,2836.89,1888.43,2786.25,482.11
10/13/2021,19,11651.86,2823.0,2011.84,4129.0,357.26
10/13/2021,20,11222.18,2866.3,2013.9,3869.17,391.15
10/13/2021,21,10578.91,3004.97,1936.96,2962.84,534.79
10/13/2021,22,9839.6,2821.41,1927.49,2487.28,494.67
10/13/2021,23,9441.75,2442.01,1911.17,2420.02,692.96
10/13/2021,24,9609.7,2604.79,1845.67,2311.07,742.29
10/14/2021,1,10151.29,2983.17,1907.81,2831.81,490.58
10/14/2021,2,10438.41,3018.54,1789.59,3361.99,274.68
10/14/2021,3,9671.92,2845.91,1509.41,3109.75,267.01
10/14/2021,4,8214.35,2231.53,1103.91,2994.85,346.47
10/14/2021,5,7002.05,2060.31,1004.0,2684.63,364.65
10/14/2021,6,5731.75,2164.35,742.74,2227.78,206.16
10/14/2021,7,5048.73,2300.26,614.23,1677.93,129.15
10/14/2021,8,4731.12,2173.47,580.6,1412.17,94.89
10/14/2021,9,4720.2,1881.77,449.35,1518.4,76.22
10/14/2021,10,4243.57,1853.51,441.02,1291.72,85.88
10/14/2021,11,3791.75,2018.04,391.39,1032.49,149.89
10/14/2021,12,3641.81,1775.44,163.24,1110.13,229.84
10/14/2021,13,4807.02,1724.85,113.56,1765.05,376.19
10/14/2021,14,6444.38,1639.47,148.67,2810.77,449.4
10/14/2021,15,7317.12,1559.33,223.87,3436.35,437.42
10/14/2021,16,7879.21,1280.82,331.05,4080.38,400.74
10/14/2021,17,8087.53,921.36,524.19,4654.72,385.49
10/14/2021,18,8922.18,1076.91,1456.61,4700.5,369.69
10/14/2021,19,8663.69,1473.18,1442.76,4012.12,320.33
10/14/2021,20,8832.68,1389.69,1224.58,4242.46,476.25
10/14/2021,21,10127.98,1318.73,1317.54,5152.87,709.84
10/14/2021,22,10115.27,1061.25,1364.83,5335.46,889.95
10/14/2021,23,9695.35,977.09,1415.61,4963.47,932.86
10/14/2021,24,9674.92,1003.72,1425.7,4793.14,958.66
10/15/2021,1,10078.24,1025.53,1429.69,4642.46,1004.9
10/15/2021,2,10390.78,1054.18,1321.7,4654.66,1103.72
10/15/2021,3,10399.68,882.62,1177.74,5103.01,1058.53
10/15/2021,4,10077.9,735.68,1017.02,4933.22,911.73
10/15/2021,5,10860.7,697.25,944.51,5483.32,833.66
10/15/2021,6,11840.04,711.51,1031.24,6691.36,566.24
10/15/2021,7,14060.4,654.31,1077.73,8797.85,537.77
10/15/2021,8,15888.28,512.94,1079.84,10521.36,666.93
10/15/2021,9,15915.94,412.46,1026.47,10826.47,795.31
10/15/2021,10,13979.93,315.38,1105.72,9245.01,1042.69
10/15/2021,11,13721.12,341.58,1161.93,8948.53,1004.77
10/15/2021,12,13849.87,160.08,1045.68,9468.97,1107.67
10/15/2021,13,14593.96,78.5,892.28,10068.41,1401.55
10/15/2021,14,14537.0,100.6,881.04,9889.23,1607.16
10/15/2021,15,14406.65,215.4,951.88,9806.7,1649.82
10/15/2021,16,14373.28,460.89,1142.92,9515.32,1700.84
10/15/2021,17,14428.87,888.45,1455.67,9010.19,1662.73
10/15/2021,18,14210.76,1071.97,1492.53,8684.64,1642.24
10/15/2021,19,12844.8,849.06,1416.92,8027.15,1509.76
10/15/2021,20,10883.42,350.05,1630.82,6668.14,1342.81
10/15/2021,21,11341.11,573.9,1366.27,7180.09,1403.65
10/15/2021,22,12144.42,841.87,1526.44,7760.46,1426.75
10/15/2021,23,12252.42,1347.86,1732.72,7535.01,1237.51
10/15/2021,24,11267.67,1715.72,1758.29,6487.66,1076.43
10/16/2021,1,9936.77,1761.56,1598.88,5404.0,959.09
10/16/2021,2,10181.56,2402.0,2001.09,4527.83,996.05
10/16/2021,3,9996.67,3004.65,1998.58,3641.41,1031.46
10/16/2021,4,9321.92,3142.09,1833.03,2779.77,1107.51
10/16/2021,5,8971.95,3358.05,1723.66,2144.73,1191.45
10/16/2021,6,8281.56,3268.8,1660.99,1670.21,1050.48
10/16/2021,7,7620.24,3222.91,1557.44,1269.62,901.43
10/16/2021,8,7099.97,3245.11,1434.09,1030.53,680.21
10/16/2021,9,6785.78,3253.78,1392.2,782.75,433.73
10/16/2021,10,6070.82,3300.17,1439.6,427.45,173.38
10/16/2021,11,6042.67,3285.56,1373.88,539.07,180.36
10/16/2021,12,6296.98,3102.04,1231.64,626.59,475.4
10/16/2021,13,5826.03,2791.84,1085.31,799.78,472.5
10/16/2021,14,5202.11,2623.44,799.58,832.77,424.35
10/16/2021,15,4551.82,2372.71,614.91,705.8,386.62
10/16/2021,16,3901.89,1930.4,513.34,672.15,349.96
10/16/2021,17,3565.46,1747.74,467.38,603.78,321.22
10/16/2021,18,3311.88,1713.63,420.15,519.4,255.44
10/16/2021,19,2762.54,1242.68,394.45,572.04,147.54
10/16/2021,20,3510.27,1133.44,430.79,1076.11,120.85
10/16/2021,21,4949.5,1188.48,521.81,1678.73,164.99
10/16/2021,22,5921.74,1112.33,648.38,2007.18,184.55
10/16/2021,23,6653.41,1281.06,697.96,2294.63,147.04
10/16/2021,24,7380.81,1278.3,867.95,2810.44,139.85
10/17/2021,1,7836.81,1153.53,896.4,3243.01,77.06
10/17/2021,2,8042.23,1238.88,710.5,3594.95,51.57
10/17/2021,3,8418.93,1402.89,604.06,3731.66,56.26
10/17/2021,4,8607.75,1486.1,554.6,3698.65,43.68
10/17/2021,5,8658.94,1496.65,530.04,3683.37,22.2
10/17/2021,6,8277.44,1547.74,554.24,3273.2,22.38
10/17/2021,7,8022.2,1637.34,551.46,3121.28,15.09
10/17/2021,8,7841.13,1746.36,538.45,3014.24,23.02
10/17/2021,9,7403.31,1540.37,642.86,2893.57,41.21
10/17/2021,10,5178.98,856.98,405.6,2386.67,39.16
10/17/2021,11,4577.68,907.57,481.95,2065.11,23.63
10/17/2021,12,5065.75,1029.03,363.44,2306.1,26.16
10/17/2021,13,4871.72,831.87,183.42,2267.95,32.54
10/17/2021,14,5265.19,579.56,122.19,2261.78,39.9
10/17/2021,15,5235.49,365.88,105.31,2284.08,23.45
10/17/2021,16,5186.79,242.19,104.49,2482.51,37.46
10/17/2021,17,5414.25,211.66,99.89,2650.91,20.85
10/17/2021,18,5939.31,210.81,168.76,3008.92,43.68
10/17/2021,19,6387.18,241.81,237.29,3329.35,86.54
10/17/2021,20,8630.38,343.71,535.89,4758.02,184.35
10/17/2021,21,12400.78,429.45,1337.63,6989.46,375.75
10/17/2021,22,15064.04,426.79,1991.63,8729.94,469.67
10/17/2021,23,16544.8,275.16,2107.02,10123.66,516.17
10/17/2021,24,17355.34,177.41,2091.11,10910.86,616.81
10/18/2021,1,17403.21,101.37,2141.98,11010.53,627.61
10/18/2021,2,17136.13,114.08,2239.09,10709.79,604.84
10/18/2021,3,16924.11,146.29,2128.55,10403.95,738.63
10/18/2021,4,16535.84,189.27,1950.64,10107.01,888.7
10/18/2021,5,15921.57,294.11,1829.96,9655.39,857.29
10/18/2021,6,14542.13,354.71,1697.87,8877.72,758.67
10/18/2021,7,14369.73,281.18,1626.1,9308.64,735.37
10/18/2021,8,14217.86,299.0,1464.31,9555.3,710.06
10/18/2021,9,14275.66,215.33,1401.58,9677.1,773.91
10/18/2021,10,11932.45,107.63,982.31,8615.24,576.99
10/18/2021,11,12783.12,137.08,1240.44,9133.96,544.76
10/18/2021,12,13231.8,172.36,1114.12,9446.35,804.02
10/18/2021,13,12810.47,165.38,929.61,9235.78,644.9
10/18/2021,14,13594.22,237.24,887.69,9645.63,555.31
10/18/2021,15,14939.29,302.38,937.75,10322.79,590.83
10/18/2021,16,15833.45,452.46,986.5,10769.02,620.93
10/18/2021,17,16551.2,566.34,1090.42,10978.85,684.81
10/18/2021,18,17002.78,692.89,1188.97,10941.41,743.96
10/18/2021,19,16916.58,779.87,1341.64,10694.84,709.83
10/18/2021,20,18366.65,649.23,1780.3,11444.22,1044.88
10/18/2021,21,19990.25,554.51,2392.7,12186.63,1315.38
10/18/2021,22,20166.7,526.58,2575.31,12086.52,1491.7
10/18/2021,23,20005.42,530.71,2558.88,12007.83,1472.66
